merchant_id,transaction_count,last_transaction_date,churn_status
Q4913DIH,1,12/20/2024,Churn Risk
ZYLJ6T3D,1,2/18/2025,Churn Risk
1O6B8UKO,1,11/19/2024,Churn Risk
08YD48IL,1,1/18/2025,Churn Risk
2SX196Q2,1,12/23/2024,Churn Risk
WK36B67T,1,3/16/2024,Churn Risk
I5CVDP90,1,12/30/2024,Churn Risk
E7RJ63U3,1,6/4/2024,Churn Risk
VJ6JK79V,1,2/18/2025,Churn Risk
CP3PTKIJ,1,1/14/2025,Churn Risk
IYIOZDP3,1,2/13/2025,Churn Risk
HSBUJDQV,1,1/18/2025,Churn Risk
1OS7W5T6,1,2/13/2025,Churn Risk
P0Y1Q01R,1,1/17/2025,Churn Risk
DQNFP34H,1,2/12/2025,Churn Risk
AHQ0VPVX,1,11/23/2024,Churn Risk
KSLVQ2NH,1,7/15/2024,Churn Risk
WWGR35E4,1,6/13/2024,Churn Risk
946I19U3,1,11/19/2024,Churn Risk
PW9843BQ,1,1/12/2025,Churn Risk
F35OEO4A,1,11/30/2024,Churn Risk
YPCI5AD4,1,7/26/2024,Churn Risk
NTANYLYB,1,9/12/2024,Churn Risk
137D9B0A,1,12/18/2024,Churn Risk
BTJ08K8B,1,7/21/2024,Churn Risk
XW953ZNJ,1,1/6/2025,Churn Risk
GXQMXWQB,1,1/18/2025,Churn Risk
YGRTWROG,1,12/15/2024,Churn Risk
JZYKEOQQ,1,12/25/2024,Churn Risk
ANNCBBA6,1,8/18/2024,Churn Risk
U2P8XZA1,1,9/14/2024,Churn Risk
ATWKXHGD,1,1/8/2025,Churn Risk
HBS7G2AF,1,11/15/2024,Churn Risk
3ZK4NX8V,1,2/12/2025,Churn Risk
TTG900UA,1,11/1/2024,Churn Risk
IBZZIH3B,1,11/28/2024,Churn Risk
0MEZEU7T,1,1/5/2025,Churn Risk
74NLCI4E,1,12/31/2024,Churn Risk
EPON9D5X,1,2/4/2025,Churn Risk
L1IIJE9F,1,12/3/2024,Churn Risk
6K2Z4IJO,1,12/16/2024,Churn Risk
FHHSUDEJ,1,7/20/2024,Churn Risk
RWBSGUNP,1,11/15/2024,Churn Risk
DSB4TDU9,1,3/1/2024,Churn Risk
AW0QN0DA,1,7/13/2024,Churn Risk
BFM1JHZO,1,12/27/2024,Churn Risk
OJDJIEWJ,1,11/23/2024,Churn Risk
DZ00Y4J2,1,1/26/2025,Churn Risk
OBP4OHW8,1,11/7/2024,Churn Risk
TIZPZU1M,1,11/29/2024,Churn Risk
5LLOXIDI,1,7/5/2024,Churn Risk
6O7KRUDU,1,1/28/2025,Churn Risk
C92U7W78,1,2/1/2025,Churn Risk
BSQJ1D1E,1,1/11/2025,Churn Risk
GSKSZ0Z5,1,2/14/2024,Churn Risk
8KA1ZWF6,1,1/15/2025,Churn Risk
98HN1O5U,1,10/26/2024,Churn Risk
7JMA2PK4,1,1/15/2025,Churn Risk
ENEYHPV6,1,7/18/2024,Churn Risk
TFSVXJI7,1,8/23/2024,Churn Risk
93V56ZPI,1,11/13/2024,Churn Risk
NMQW31SB,1,2/19/2025,Churn Risk
P9TATVCO,1,6/29/2024,Churn Risk
VTRQP6LT,1,6/8/2024,Churn Risk
FEIX4D20,1,1/25/2025,Churn Risk
NJOJ4SOX,1,1/5/2025,Churn Risk
6BCYU7PD,1,10/21/2024,Churn Risk
QAO7AH20,1,11/30/2024,Churn Risk
IQ6IHAJE,1,7/29/2024,Churn Risk
95NYPA96,1,11/23/2024,Churn Risk
HC6YHA8G,1,10/22/2024,Churn Risk
H1NJUNH5,1,10/14/2024,Churn Risk
2PX92X3W,1,9/4/2024,Churn Risk
J4BXH9FT,1,1/14/2025,Churn Risk
HEXK4S5O,1,11/26/2024,Churn Risk
6JFHRWGE,1,12/12/2024,Churn Risk
3OVDRZ2H,1,9/20/2024,Churn Risk
XB6JHTPW,1,12/4/2024,Churn Risk
NWG9XHGK,1,1/15/2024,Churn Risk
DI9CHRVJ,1,1/6/2025,Churn Risk
TXEULK0F,1,12/19/2024,Churn Risk
DY7F6KQS,1,2/16/2025,Churn Risk
AI2F1YTC,1,5/12/2024,Churn Risk
CGBZ5I3V,1,5/18/2024,Churn Risk
IEGLKN9J,1,9/27/2024,Churn Risk
51I98TJ0,1,1/24/2025,Churn Risk
0JZ96STX,3,2/18/2025,Active
3A5BDZI4,1,1/16/2025,Churn Risk
GFIGWL5Z,1,5/25/2024,Churn Risk
LHABPGHX,1,10/25/2024,Churn Risk
M04UU2CH,1,7/13/2024,Churn Risk
1KLSSYM4,1,1/24/2025,Churn Risk
XUMA84IX,1,7/28/2024,Churn Risk
45VSNDCG,1,9/3/2024,Churn Risk
NETQHXR1,1,1/16/2025,Churn Risk
NC8POVI6,1,1/22/2025,Churn Risk
J3KA8PDT,1,7/13/2024,Churn Risk
5NEX558E,1,1/8/2025,Churn Risk
WIHC4T49,1,8/5/2024,Churn Risk
W53Z07BP,1,4/18/2024,Churn Risk
R9FEHM21,1,10/9/2024,Churn Risk
XACZQHA2,1,10/10/2024,Churn Risk
O6IT4GB8,1,11/25/2024,Churn Risk
N96CWO5Z,1,2/2/2025,Churn Risk
6DV3HAYN,1,1/13/2025,Churn Risk
MMCUV34Z,1,10/23/2024,Churn Risk
DW2YS39K,1,10/3/2024,Churn Risk
KPYZ6J9N,1,12/30/2024,Churn Risk
78PPUR0R,1,1/28/2025,Churn Risk
6J6CQWAE,2,10/13/2024,Churn Risk
PC9I6KZL,1,2/15/2025,Churn Risk
XXSEU23T,1,1/13/2025,Churn Risk
LQSWCZQ9,1,1/25/2025,Churn Risk
PON1YYWC,1,1/18/2025,Churn Risk
QRTM2P96,1,1/17/2025,Churn Risk
G7GYQIFO,1,12/14/2024,Churn Risk
TDD9DCAK,1,11/1/2024,Churn Risk
M1MWBUGB,1,11/30/2024,Churn Risk
8KT5D1O6,1,2/19/2025,Churn Risk
BQJMQWW2,1,2/12/2025,Churn Risk
EJ0X0I2R,1,7/14/2024,Churn Risk
7AAS2RS2,1,2/7/2025,Churn Risk
G7FGSZNF,1,5/8/2024,Churn Risk
Z9E4VT7N,1,9/28/2024,Churn Risk
F70DOPYL,203,2/20/2025,Active
SE2JXYSV,1,10/14/2024,Churn Risk
5WHB9C8U,1,5/17/2024,Churn Risk
3NF4VA8F,1,5/21/2024,Churn Risk
5VQKK2YA,1,8/11/2024,Churn Risk
AS1WVHLE,1,11/23/2024,Churn Risk
HKVC4SNO,1,11/27/2024,Churn Risk
LD0A52C0,1,11/13/2024,Churn Risk
XF72W979,1,10/23/2024,Churn Risk
NG6JJWDV,1,9/27/2024,Churn Risk
V9PNON7X,1,7/28/2024,Churn Risk
0OZP2HHC,1,8/17/2024,Churn Risk
KCYRUPTL,1,2/14/2025,Churn Risk
76F2CXJB,1,2/12/2025,Churn Risk
K02S17ZX,1,11/14/2024,Churn Risk
69S5P3MQ,1,7/22/2024,Churn Risk
TXTU3H0W,1,8/14/2024,Churn Risk
1JIVKNJM,1,10/25/2024,Churn Risk
H4MJ1V8I,1,2/6/2025,Churn Risk
JQQHOYO0,1,12/22/2024,Churn Risk
OO7OXSNV,1,2/17/2025,Churn Risk
AB3EPVLM,1,9/25/2024,Churn Risk
GF7FRCMV,1,10/13/2024,Churn Risk
44FGV0GZ,1,12/3/2024,Churn Risk
SWWJA0E6,1,4/27/2024,Churn Risk
GJ2Y9O5U,1,10/20/2024,Churn Risk
IVOHJ6L0,1,12/24/2024,Churn Risk
K2LNIZ0J,1,9/22/2024,Churn Risk
Y4QYDRCF,1,9/19/2024,Churn Risk
UIH2U1L4,1,12/13/2024,Churn Risk
ML94B23U,1,2/2/2025,Churn Risk
8PBOT1CT,1,1/9/2025,Churn Risk
EN0G5U6L,1,12/18/2024,Churn Risk
PNFR62I2,1,2/1/2025,Churn Risk
NOZM48EX,1,4/7/2024,Churn Risk
H06NO4T0,1,1/17/2025,Churn Risk
TOQO3BLI,1,1/14/2025,Churn Risk
JS71N00P,1,2/5/2025,Churn Risk
P06U0WPX,1,8/6/2024,Churn Risk
DBF80XV4,1,8/14/2024,Churn Risk
88P53A4L,1,1/27/2025,Churn Risk
Z3WGS9JA,1,1/20/2025,Churn Risk
23MO9HM6,1,12/19/2024,Churn Risk
5IDJGSAE,1,12/9/2024,Churn Risk
RS6KCOWQ,1,12/2/2024,Churn Risk
LVB068LT,1,1/3/2025,Churn Risk
DKP72QKF,1,12/9/2024,Churn Risk
VJZR4OTD,1,10/5/2024,Churn Risk
J7E6F2BU,1,2/8/2025,Churn Risk
KQOZ953X,1,2/14/2025,Churn Risk
9EY7U0JQ,1,2/13/2025,Churn Risk
4WBWXHR1,1,5/30/2024,Churn Risk
1OIIFE1I,1,9/30/2024,Churn Risk
9AMTPYIR,1,12/28/2024,Churn Risk
XL37HXCA,1,1/16/2025,Churn Risk
WJ8ZZIR4,1,2/12/2025,Churn Risk
940IZD16,1,2/14/2025,Churn Risk
9MPH0GX1,1,12/7/2024,Churn Risk
FPSM8VHJ,1,8/18/2024,Churn Risk
3QTL7RT6,1,2/15/2025,Churn Risk
VZGQM52C,1,12/13/2024,Churn Risk
1L2TJ7P9,1,2/17/2025,Churn Risk
4KE3U2X8,1,1/4/2025,Churn Risk
XQFWSI11,1,7/5/2024,Churn Risk
JNXHNYDC,1,6/21/2024,Churn Risk
L7KL8VST,1,1/30/2025,Churn Risk
2F6JGVGV,1,1/6/2025,Churn Risk
7OKPVHDG,1,7/2/2024,Churn Risk
6J3DTVRL,1,9/29/2024,Churn Risk
K90CHXW3,1,10/23/2024,Churn Risk
WX98CNXJ,1,12/20/2024,Churn Risk
CBM519X2,1,6/1/2024,Churn Risk
L3L7H3ZN,1,2/4/2025,Churn Risk
N57TL2AS,1,1/16/2025,Churn Risk
UC1HVU6Q,1,10/24/2024,Churn Risk
S8Z34D6M,1,11/24/2024,Churn Risk
A08OOUBJ,1,8/29/2024,Churn Risk
BAE8KPKC,1,12/21/2024,Churn Risk
NYPEJ016,1,11/19/2024,Churn Risk
XM1PD9SQ,1,7/16/2024,Churn Risk
MZ6IUXU9,1,9/10/2024,Churn Risk
WT2CO0JC,1,10/20/2024,Churn Risk
2KS8C2X7,1,12/11/2024,Churn Risk
TLT44SIH,1,1/24/2025,Churn Risk
VHDZ6JUZ,1,11/4/2024,Churn Risk
N6GCUXLF,1,2/3/2025,Churn Risk
H934PDLB,1,3/21/2024,Churn Risk
PIQVP0SQ,1,11/22/2024,Churn Risk
TNDUY7CV,1,2/4/2025,Churn Risk
EXV7VNK7,1,12/8/2024,Churn Risk
YN9ZZC5W,1,1/21/2025,Churn Risk
KDX2XVTZ,1,8/22/2024,Churn Risk
PC6FZQ5R,2,2/7/2025,Churn Risk
J781CI8G,2,7/11/2024,Churn Risk
PKIHS9KS,1,12/24/2024,Churn Risk
3QZ3YW9P,1,2/20/2024,Churn Risk
DNALXTP2,1,1/24/2025,Churn Risk
E19U4Z1S,1,9/10/2024,Churn Risk
XFTQ2BQE,1,12/22/2024,Churn Risk
R1SS2NP4,1,11/13/2024,Churn Risk
U7UBC3AD,1,11/12/2024,Churn Risk
2UFBX4L3,1,10/5/2024,Churn Risk
EYBYA7X6,1,1/29/2025,Churn Risk
N92QHXJU,1,12/11/2024,Churn Risk
FN4WGDLH,1,5/8/2024,Churn Risk
RDFUWFVB,1,2/1/2025,Churn Risk
H2XAB414,1,2/11/2025,Churn Risk
WYLB434S,1,8/23/2024,Churn Risk
1TEEOFQF,1,1/9/2025,Churn Risk
6LFSX2HE,1,12/27/2024,Churn Risk
GPE1D153,1,11/6/2024,Churn Risk
EJWSA9AC,1,6/13/2024,Churn Risk
1HFA4Q27,1,2/1/2025,Churn Risk
02Z7CS3V,1,8/16/2024,Churn Risk
HBPFIBMA,1,1/22/2025,Churn Risk
TMURQ9OU,1,3/26/2024,Churn Risk
T9VZYSIT,1,11/30/2024,Churn Risk
DEOHTJOZ,1,2/16/2025,Churn Risk
T3XFLF64,1,8/27/2024,Churn Risk
SENJFSJJ,1,6/16/2024,Churn Risk
SKH4Z6FC,1,7/16/2024,Churn Risk
34HIZI0F,1,1/24/2025,Churn Risk
INK6GYGP,1,2/8/2025,Churn Risk
Y9LIPN5F,1,1/11/2025,Churn Risk
2DJV4A5N,1,5/28/2024,Churn Risk
B2ZOGMFJ,1,12/13/2024,Churn Risk
QONK4PPR,1,2/2/2025,Churn Risk
M8W8CSVC,1,11/6/2024,Churn Risk
L815UD9J,1,7/24/2024,Churn Risk
DD9O8XW8,1,10/21/2024,Churn Risk
S3OMICF9,1,2/14/2025,Churn Risk
FTZAGA66,1,8/8/2024,Churn Risk
7OCT73LH,1,9/9/2024,Churn Risk
SL2FW4ST,1,1/13/2025,Churn Risk
AYL2B964,1,12/31/2024,Churn Risk
5RGVA9P3,1,11/1/2024,Churn Risk
53C6HTB1,1,9/26/2024,Churn Risk
SZPFLSEE,1,9/10/2024,Churn Risk
7TI7W75O,1,10/9/2024,Churn Risk
F78HUPUM,1,10/16/2024,Churn Risk
THS3C136,1,7/7/2024,Churn Risk
I7R3RPAR,1,11/23/2024,Churn Risk
LTOS4UEV,1,11/25/2024,Churn Risk
DXF4EX58,1,1/13/2025,Churn Risk
97CVTV4T,1,2/1/2025,Churn Risk
S9M5YP1V,1,9/24/2024,Churn Risk
4D0MWFD4,1,1/27/2025,Churn Risk
WOBE7HLB,1,9/23/2024,Churn Risk
WX5Z11OO,1,1/17/2025,Churn Risk
YNZ27TXF,1,1/23/2025,Churn Risk
O3FNJQCK,1,10/30/2024,Churn Risk
U9P1P72I,1,7/29/2024,Churn Risk
844HILFR,1,8/31/2024,Churn Risk
CA2QFTA0,1,4/24/2024,Churn Risk
021P7E8L,1,11/11/2024,Churn Risk
WDYXR5D9,1,9/5/2024,Churn Risk
8O908DB4,1,11/8/2024,Churn Risk
D770EZ14,1,1/10/2025,Churn Risk
,1,2/19/2025,Churn Risk
,1,11/12/2024,Churn Risk
,2,1/29/2025,Churn Risk
,1,12/11/2024,Churn Risk
,1,2/13/2024,Churn Risk
,1,11/28/2024,Churn Risk
,1,2/12/2025,Churn Risk
,1,2/14/2025,Churn Risk
,1,9/19/2024,Churn Risk
,1,1/21/2025,Churn Risk
,1,1/27/2025,Churn Risk
,1,6/2/2024,Churn Risk
,1,12/24/2024,Churn Risk
,1,11/26/2024,Churn Risk
,1,6/20/2024,Churn Risk
,2,10/1/2024,Churn Risk
,1,9/12/2024,Churn Risk
,1,2/24/2024,Churn Risk
,1,1/1/2025,Churn Risk
,1,4/25/2024,Churn Risk
,1,7/10/2024,Churn Risk
,1,1/27/2025,Churn Risk
,1,1/29/2025,Churn Risk
,1,10/8/2024,Churn Risk
,1,1/29/2025,Churn Risk
,1,1/27/2024,Churn Risk
,1,9/17/2024,Churn Risk
,1,12/17/2024,Churn Risk
,1,5/30/2024,Churn Risk
,1,9/18/2024,Churn Risk
,1,11/7/2024,Churn Risk
,1,1/27/2025,Churn Risk
,1,2/18/2025,Churn Risk
,1,11/15/2024,Churn Risk
,1,5/14/2024,Churn Risk
,1,12/31/2024,Churn Risk
,1,11/18/2024,Churn Risk
,1,10/15/2024,Churn Risk
,1,12/25/2024,Churn Risk
,1,10/29/2024,Churn Risk
,1,8/11/2024,Churn Risk
,1,11/2/2024,Churn Risk
,1,6/27/2024,Churn Risk
,1,10/22/2024,Churn Risk
,1,8/11/2024,Churn Risk
,1,1/18/2024,Churn Risk
,1,12/23/2024,Churn Risk
,1,8/27/2024,Churn Risk
,1,2/7/2025,Churn Risk
,1,1/31/2025,Churn Risk
,1,10/5/2024,Churn Risk
,1,1/11/2025,Churn Risk
,1,12/30/2024,Churn Risk
,1,1/26/2025,Churn Risk
,1,2/17/2025,Churn Risk
,1,2/25/2024,Churn Risk
,1,1/10/2025,Churn Risk
,1,2/14/2025,Churn Risk
,1,12/13/2024,Churn Risk
,1,2/6/2025,Churn Risk
,1,10/24/2024,Churn Risk
,1,2/11/2025,Churn Risk
,1,2/20/2025,Churn Risk
,1,6/28/2024,Churn Risk
,1,7/30/2024,Churn Risk
,1,8/16/2024,Churn Risk
,2,2/16/2025,Churn Risk
,1,7/4/2024,Churn Risk
,1,2/9/2025,Churn Risk
,1,2/16/2025,Churn Risk
,2,1/21/2025,Churn Risk
,1,1/30/2025,Churn Risk
,1,9/19/2024,Churn Risk
,1,5/3/2024,Churn Risk
,1,1/3/2025,Churn Risk
,1,7/4/2024,Churn Risk
,1,12/24/2024,Churn Risk
,1,6/17/2024,Churn Risk
,1,12/7/2024,Churn Risk
,1,6/3/2024,Churn Risk
,24,2/19/2025,Active
,1,10/20/2024,Churn Risk
,1,2/4/2025,Churn Risk
,1,4/1/2024,Churn Risk
,1,7/2/2024,Churn Risk
,1,12/5/2024,Churn Risk
,1,1/29/2025,Churn Risk
,1,8/1/2024,Churn Risk
,1,1/23/2025,Churn Risk
,1,2/22/2024,Churn Risk
,1,1/2/2025,Churn Risk
,1,1/11/2025,Churn Risk
,1,10/28/2024,Churn Risk
,1,2/19/2025,Churn Risk
,1,12/23/2024,Churn Risk
,1,1/21/2025,Churn Risk
,1,11/19/2024,Churn Risk
,1,10/25/2024,Churn Risk
,1,11/29/2024,Churn Risk
,1,7/7/2024,Churn Risk
,1,2/2/2025,Churn Risk
,1,1/24/2025,Churn Risk
,1,10/1/2024,Churn Risk
,106,2/20/2025,Active
,1,1/16/2025,Churn Risk
,1,2/14/2025,Churn Risk
,1,6/11/2024,Churn Risk
,2,12/13/2024,Churn Risk
,1,2/12/2025,Churn Risk
,1,10/16/2024,Churn Risk
,1,1/11/2025,Churn Risk
,1,11/14/2024,Churn Risk
,1,12/31/2024,Churn Risk
,1,11/25/2024,Churn Risk
,1,1/28/2025,Churn Risk
,1,10/25/2024,Churn Risk
,1,2/18/2025,Churn Risk
,1,12/22/2024,Churn Risk
,1,2/13/2025,Churn Risk
,1,11/21/2024,Churn Risk
,1,12/15/2024,Churn Risk
,1,1/9/2025,Churn Risk
,1,2/20/2025,Churn Risk
,1,6/15/2024,Churn Risk
,1,11/4/2024,Churn Risk
,1,11/21/2024,Churn Risk
,1,11/12/2024,Churn Risk
,1,5/17/2024,Churn Risk
,1,12/22/2024,Churn Risk
,1,9/8/2024,Churn Risk
,1,7/8/2024,Churn Risk
,1,11/23/2024,Churn Risk
,1,2/16/2025,Churn Risk
,1,9/25/2024,Churn Risk
,1,2/6/2025,Churn Risk
,1,11/16/2024,Churn Risk
,2,2/16/2025,Churn Risk
,1,4/8/2024,Churn Risk
,1,2/14/2025,Churn Risk
,1,2/3/2025,Churn Risk
,1,11/24/2024,Churn Risk
,1,8/10/2024,Churn Risk
,1,11/25/2024,Churn Risk
,1,10/8/2024,Churn Risk
,2,11/26/2024,Churn Risk
,1,10/4/2024,Churn Risk
,1,1/12/2025,Churn Risk
,1,11/28/2024,Churn Risk
,1,12/3/2024,Churn Risk
,1,10/28/2024,Churn Risk
,1,7/11/2024,Churn Risk
,1,1/19/2025,Churn Risk
,1,9/2/2024,Churn Risk
,1,2/14/2025,Churn Risk
,1,12/12/2024,Churn Risk
,1,1/1/2025,Churn Risk
,1,12/27/2024,Churn Risk
,1,9/17/2024,Churn Risk
,1,7/3/2024,Churn Risk
,1,11/24/2024,Churn Risk
,1,10/9/2024,Churn Risk
,1,9/2/2024,Churn Risk
,1,12/21/2024,Churn Risk
,1,1/21/2025,Churn Risk
,1,7/23/2024,Churn Risk
,1,2/12/2025,Churn Risk
,1,1/22/2025,Churn Risk
,1,10/30/2024,Churn Risk
,1,12/12/2024,Churn Risk
,1,8/1/2024,Churn Risk
,1,9/7/2024,Churn Risk
,1,1/13/2025,Churn Risk
,1,1/1/2025,Churn Risk
,1,9/27/2024,Churn Risk
,1,6/27/2024,Churn Risk
,1,1/29/2025,Churn Risk
,1,2/5/2025,Churn Risk
,1,12/2/2024,Churn Risk
,1,2/19/2025,Churn Risk
,1,11/29/2024,Churn Risk
,1,2/1/2025,Churn Risk
,1,1/11/2025,Churn Risk
,1,1/3/2025,Churn Risk
,1,9/4/2024,Churn Risk
,1,12/12/2024,Churn Risk
,1,2/14/2025,Churn Risk
,1,6/12/2024,Churn Risk
,1,11/22/2024,Churn Risk
,1,12/18/2024,Churn Risk
,1,8/21/2024,Churn Risk
,1,11/8/2024,Churn Risk
,1,2/1/2025,Churn Risk
,1,1/11/2025,Churn Risk
,1,10/23/2024,Churn Risk
,1,10/15/2024,Churn Risk
,1,1/2/2025,Churn Risk
,1,1/2/2025,Churn Risk
,1,4/9/2024,Churn Risk
,1,10/18/2024,Churn Risk
,1,1/11/2025,Churn Risk
,1,4/24/2024,Churn Risk
,1,12/9/2024,Churn Risk
,1,7/17/2024,Churn Risk
,1,10/16/2024,Churn Risk
,1,12/11/2024,Churn Risk
,1,12/17/2024,Churn Risk
,1,2/4/2025,Churn Risk
,1,6/20/2024,Churn Risk
,1,9/18/2024,Churn Risk
,2,12/19/2024,Churn Risk
,1,12/18/2024,Churn Risk
,1,1/3/2025,Churn Risk
,1,12/26/2024,Churn Risk
,1,8/1/2024,Churn Risk
,1,1/7/2025,Churn Risk
,1,1/7/2025,Churn Risk
,1,12/22/2024,Churn Risk
,1,2/14/2025,Churn Risk
,1,2/3/2025,Churn Risk
,1,2/9/2025,Churn Risk
,1,12/4/2024,Churn Risk
,1,6/10/2024,Churn Risk
,1,11/14/2024,Churn Risk
,1,9/17/2024,Churn Risk
,1,10/28/2024,Churn Risk
,1,5/25/2024,Churn Risk
,1,11/5/2024,Churn Risk
,1,11/16/2024,Churn Risk
,1,12/6/2024,Churn Risk
,1,1/7/2025,Churn Risk
,1,1/20/2025,Churn Risk
,1,12/6/2024,Churn Risk
,1,1/19/2025,Churn Risk
,1,12/8/2024,Churn Risk
,1,1/24/2025,Churn Risk
,1,1/25/2025,Churn Risk
,1,1/8/2025,Churn Risk
,1,10/27/2024,Churn Risk
,1,11/18/2024,Churn Risk
,1,2/8/2025,Churn Risk
,1,1/29/2025,Churn Risk
,1,8/18/2024,Churn Risk
,1,12/23/2024,Churn Risk
,1,1/23/2025,Churn Risk
,1,1/25/2025,Churn Risk
,1,2/19/2025,Churn Risk
,1,12/20/2024,Churn Risk
,1,1/18/2025,Churn Risk
,1,1/28/2025,Churn Risk
,1,2/19/2025,Churn Risk
,1,5/24/2024,Churn Risk
,1,11/27/2024,Churn Risk
,1,11/29/2024,Churn Risk
,1,12/29/2024,Churn Risk
,1,9/21/2024,Churn Risk
,1,5/23/2024,Churn Risk
,1,10/27/2024,Churn Risk
,1,11/24/2024,Churn Risk
,1,8/27/2024,Churn Risk
,1,5/24/2024,Churn Risk
,1,2/1/2025,Churn Risk
,1,11/27/2024,Churn Risk
,1,10/15/2024,Churn Risk
,1,10/31/2024,Churn Risk
,1,1/20/2025,Churn Risk
,1,2/5/2025,Churn Risk
,1,9/30/2024,Churn Risk
,1,12/17/2024,Churn Risk
,1,1/10/2025,Churn Risk
,1,1/22/2025,Churn Risk
,1,1/20/2025,Churn Risk
,1,1/8/2025,Churn Risk
,1,2/9/2025,Churn Risk
,1,1/29/2025,Churn Risk
,1,9/30/2024,Churn Risk
,1,6/18/2024,Churn Risk
,1,1/22/2025,Churn Risk
,1,1/9/2025,Churn Risk
,1,12/18/2024,Churn Risk
,2,10/4/2024,Churn Risk
,1,6/4/2024,Churn Risk
,1,9/29/2024,Churn Risk
,16,2/20/2025,Active
,1,11/28/2024,Churn Risk
,1,10/3/2024,Churn Risk
,1,12/31/2024,Churn Risk
,1,9/19/2024,Churn Risk
,1,2/12/2025,Churn Risk
,1,10/21/2024,Churn Risk
,1,10/18/2024,Churn Risk
,1,1/22/2025,Churn Risk
,1,1/24/2025,Churn Risk
,1,11/13/2024,Churn Risk
,1,10/26/2024,Churn Risk
,1,11/10/2024,Churn Risk
,1,1/3/2025,Churn Risk
,1,1/8/2025,Churn Risk
,15,2/20/2025,Active
,1,12/14/2024,Churn Risk
,1,9/19/2024,Churn Risk
,2,10/4/2024,Churn Risk
,1,1/13/2025,Churn Risk
,1,3/19/2024,Churn Risk
,173,2/20/2025,Active
,1,12/30/2024,Churn Risk
,1,9/17/2024,Churn Risk
,1,1/26/2025,Churn Risk
,1,5/2/2024,Churn Risk
,1,9/12/2024,Churn Risk
,1,12/11/2024,Churn Risk
,2,2/17/2025,Churn Risk
,1,7/29/2024,Churn Risk
,1,2/20/2025,Churn Risk
,1,1/27/2025,Churn Risk
,1,2/10/2025,Churn Risk
,1,10/26/2024,Churn Risk
,1,1/23/2025,Churn Risk
,1,12/7/2024,Churn Risk
,1,1/28/2025,Churn Risk
,1,2/13/2025,Churn Risk
,1,10/13/2024,Churn Risk
,1,11/29/2024,Churn Risk
,1,4/29/2024,Churn Risk
,1,1/22/2025,Churn Risk
,1,12/5/2024,Churn Risk
,1,11/24/2024,Churn Risk
,1,10/15/2024,Churn Risk
,1,2/17/2025,Churn Risk
,1,1/4/2025,Churn Risk
,1,11/17/2024,Churn Risk
,1,12/9/2024,Churn Risk
,1,11/10/2024,Churn Risk
,1,12/17/2024,Churn Risk
,1,1/24/2025,Churn Risk
,1,7/12/2024,Churn Risk
,1,10/9/2024,Churn Risk
,1,7/5/2024,Churn Risk
,1,7/16/2024,Churn Risk
,2,12/11/2024,Churn Risk
,1,1/20/2025,Churn Risk
,1,12/20/2024,Churn Risk
,1,1/8/2025,Churn Risk
,1,2/18/2025,Churn Risk
,1,12/4/2024,Churn Risk
,1,1/24/2025,Churn Risk
,1,12/13/2024,Churn Risk
,1,1/8/2025,Churn Risk
,1,10/21/2024,Churn Risk
,39,11/8/2024,Active
,1,12/30/2024,Churn Risk
,1,9/30/2024,Churn Risk
,1,2/15/2025,Churn Risk
,1,2/14/2025,Churn Risk
,1,1/13/2025,Churn Risk
,1,1/13/2025,Churn Risk
,1,12/13/2024,Churn Risk
,1,2/2/2025,Churn Risk
,1,12/27/2024,Churn Risk
,1,12/26/2024,Churn Risk
,1,12/19/2024,Churn Risk
,1,1/5/2025,Churn Risk
,1,9/20/2024,Churn Risk
,1,9/11/2024,Churn Risk
,1,2/20/2025,Churn Risk
,1,6/2/2024,Churn Risk
,1,12/13/2024,Churn Risk
,1,5/22/2024,Churn Risk
,1,12/31/2024,Churn Risk
,1,3/27/2024,Churn Risk
,1,8/14/2024,Churn Risk
,1,1/4/2025,Churn Risk
,1,12/12/2024,Churn Risk
,1,8/15/2024,Churn Risk
,1,8/3/2024,Churn Risk
,1,8/6/2024,Churn Risk
,1,1/29/2025,Churn Risk
,1,1/8/2025,Churn Risk
,1,4/15/2024,Churn Risk
,2,1/18/2025,Churn Risk
,1,6/12/2024,Churn Risk
,1,12/30/2024,Churn Risk
,1,10/25/2024,Churn Risk
,1,8/24/2024,Churn Risk
,1,1/20/2025,Churn Risk
,1,9/28/2024,Churn Risk
,1,9/12/2024,Churn Risk
,1,7/23/2024,Churn Risk
,1,2/2/2025,Churn Risk
,1,10/7/2024,Churn Risk
,1,3/13/2024,Churn Risk
,1,8/23/2024,Churn Risk
,1,12/26/2024,Churn Risk
,1,12/17/2024,Churn Risk
,1,1/22/2025,Churn Risk
,1,7/14/2024,Churn Risk
,1,10/13/2024,Churn Risk
,1,1/28/2025,Churn Risk
,1,1/4/2025,Churn Risk
,1,1/13/2025,Churn Risk
,1,8/20/2024,Churn Risk
,1,8/16/2024,Churn Risk
,1,2/16/2025,Churn Risk
,1,1/31/2025,Churn Risk
,1,11/15/2024,Churn Risk
,1,10/23/2024,Churn Risk
,1,9/7/2024,Churn Risk
,1,8/15/2024,Churn Risk
,1,2/19/2025,Churn Risk
,1,2/19/2025,Churn Risk
,204,2/16/2025,Active
,1,1/15/2025,Churn Risk
,116,2/20/2025,Active
,1,11/22/2024,Churn Risk
,1,12/24/2024,Churn Risk
